Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus(ext),Address Bus,Bus comments,Frequency(ext),Frequency(internal min),Frequency(internal max/typ),Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data comments,L1 instruction cache,L1 instruction comments,L1 unified cache,L1 unified comments,L2 cache,L2 comments,L3 cache,L3 comments,Empty,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die size,Green,Empty,Empty,Empty,Vcc(core range),Vcc(core typical),Empty,Vcc(secondary),Vcc(tertiary),Empty,Vcc(I/O),I/O compatibility,Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Production type,Clone,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8,Empty,Empty,Empty,Empty,Empty,Photo front filename 1,Photo front creator 1,Photo front source 1,Photo front copyright 1,Photo front comment 1,Empty,Photo back filename 1,Photo back creator 1,Photo back source 1,Photo back copyright 1,Photo back comment 1,Empty,Photo front filename 2,Photo front creator 2,Photo front source 2,Photo front copyright 2,Photo front comment 2,Empty,Photo back filename 2,Photo back creator 2,Photo back source 2,Photo back copyright 2,Photo back comment 2,Empty,Photo front filename 3,Photo front creator 3,Photo front source 3,Photo front copyright 3,Photo front comment 3,Empty,Photo back filename 3,Photo back creator 3,Photo back source 3,Photo back copyright 3,Photo back comment 3,Empty,Photo front filename 4,Photo front creator 4,Photo front source 4,Photo front copyright 4,Photo front comment 4,Empty,Photo back filename 4,Photo back creator 4,Photo back source 4,Photo back copyright 4,Photo back comment 4,Empty,Die photo filename 1,Die photo creator 1,Die photo source 1,Die photo copyright 1,Die photo comment 1,Empty
TI,Cx486DLC,TX486DLC/E-40PCE ,,,,,,,,,,CPU,,,486DLC,Cyrix,,,,1,,,,,,32,32,32,,,,40MHz,40MHz,,,1,,,,,,none,NA,none,NA,1KiB,,,,none,NA,,NA,NA,NA,,,,,,,,PQFP-144,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,486,,,,x86,,,,,,,,,,,"Yes, Cyrix Cx686DLC",,,,no,,,,,,,,http://www.oldcpu.cz/CPU/Texas-Instruments/486-DLC [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXL-40,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,40MHz,40MHz,,,1,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,CPGA-132,,,,,,,,CMOS,,,,,,,5V,,NA,NA,,5V,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.oldcpu.cz/CPU/Texas-Instruments/486-SLC-SXL-SXLC2 [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80486.html [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXL2-40,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,40MHz,20MHz,,,2,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,CPGA-132,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.chipdb.org/img-texas-instruments-486-sxl-40-2561.htm [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXL2-50,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,50MHz,25MHz,,,2,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,CPGA-132,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80486/Texas%20Instruments-TI486SXL2-50.html [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80486.html [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXL2-G50-GA,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,50MHz,25MHz,,,2,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,CPGA-132,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/ti486sxl2 [Accessed 19 Feb 2013],http://www.chipdb.org/img-texas-instruments-ti486sxl2-g50-ga-5055.htm [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXL2-G50-HBN,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,50MHz,25MHz,,,2,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,Ceramic QFP-144,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/ti486sxl2 [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80486.html [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXL2-G66-GA,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,66MHz,33MHz,,,2,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,CPGA-132,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/ti486sxl2 [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80486.html [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80486.html [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXL2-G66-HBN,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,66MHz,33MHz,,,2,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,Ceramic QFP-144,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/ti486sxl2 [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80486.html [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXLC-40 ,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,40MHz,20MHz,,,2,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,CPGA-132,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,"Yes, Cyrix Cx686SLC with a 8KiB L1 cache",,,,no,,,,,,,,http://www.oldcpu.cz/CPU/Texas-Instruments/486-SLC-SXL-SXLC2 [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXLC2-G50-PQ,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,50MHz,25MHz,,,2,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,Plastic BQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/ti486sxlc2 [Accessed 19 Feb 2013],http://www.oldcpu.cz/CPU/Texas-Instruments/486-SLC-SXL-SXLC2 [Accessed 19 Feb 2013],http://www.cpu-world.com/CPUs/80386/Texas%20Instruments-TI486SXLC2-G50-PQ.html [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXLC2-G50-WN,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,50MHz,25MHz,,,2,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,Ceramic QFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/ti486sxlc2 [Accessed 19 Feb 2013],http://www.oldcpu.cz/CPU/Texas-Instruments/486-SLC-SXL-SXLC2 [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXLC2-G66-PQ ,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,66MHz,,,,,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,Plastic BQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/ti486sxlc2 [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TI486SXLC2-G66-WN,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,66MHz,,,,,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,Ceramic QFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/ti486sxlc2 [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SLC-25MAB,,,,,,,,,,CPU,,,486SLC,Cyrix,,,,1,,,,,,32,16,24,,,,25MHz,25MHz,,,1,,,,,,none,NA,none,NA,1KiB,,,,none,NA,,NA,NA,NA,16MiB,DRAM,,,,,,,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,"Yes, Cyrix Cx686SLC",,,,no,,,,,,,,http://www.chipdb.org/img-texas-instruments-tx486slc-25mab-6652.htm [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SLC/E-25MAB,,,,,,,,,,CPU,,,486SLC,Cyrix,,,,1,,,,,,32,16,24,,,,25MHz,25MHz,,,1,,,,,,none,NA,none,NA,1KiB,,,,none,NA,,NA,NA,NA,16MiB,DRAM,,,,,,Plastic BQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,"Yes, Cyrix Cx686SLC",,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80386/Texas%20Instruments-TX486SLC-E-25MAB.html [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SLC/E-25PAF,,,,,,,,,,CPU,,,486SLC,Cyrix,,,,1,,,,,,32,16,24,,,,25MHz,25MHz,,,1,,,,,,none,NA,none,NA,1KiB,,,,none,NA,,NA,NA,NA,16MiB,DRAM,,,,,,Plastic BQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,"Yes, Cyrix Cx686SLC",,,,no,,,,,,,,http://www.chipdb.org/img-texas-instruments-tx486slc-e-25paf-3876.htm [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SLC/E-33MAB,,,,,,,,,,CPU,,,486SLC,Cyrix,,,,1,,,,,,32,16,24,,,,33MHz,33MHz,,,1,,,,,,none,NA,none,NA,1KiB,,,,none,NA,,NA,NA,NA,16MiB,DRAM,,,,,,Plastic BQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,"Yes, Cyrix Cx686SLC",,,,no,,,,,,,,http://www.oldcpu.cz/CPU/Texas-Instruments/486-SLC-SXL-SXLC2 [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SLC/E-33PAF,,,,,,,,,,CPU,,,486SLC,Cyrix,,,,1,,,,,,32,16,24,,,,33MHz,33MHz,,,1,,,,,,none,NA,none,NA,1KiB,,,,none,NA,,NA,NA,NA,16MiB,DRAM,,,,,,Plastic BQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,"Yes, Cyrix Cx686SLC",,,,no,,,,,,,,http://www.oldcpu.cz/CPU/Texas-Instruments/486-SLC-SXL-SXLC2 [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SLC/E-33PJF,,,,,,,,,,CPU,,,486SLC,Cyrix,,,,1,,,,,,32,16,24,,,,33MHz,33MHz,,,1,,,,,,none,NA,none,NA,1KiB,,,,none,NA,,NA,NA,NA,16MiB,DRAM,,,,,,Plastic BQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,"Yes, Cyrix Cx686SLC",,,,no,,,,,,,,http://www.oldcpu.cz/CPU/Texas-Instruments/486-SLC-SXL-SXLC2 [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SLC/E-40PAF,,,,,,,,,,CPU,,,486SLC,Cyrix,,,,1,,,,,,32,16,24,,,,40MHz,40MHz,,,1,,,,,,none,NA,none,NA,1KiB,,,,none,NA,,NA,NA,NA,16MiB,DRAM,,,,,,Plastic BQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,"Yes, Cyrix Cx686SLC",,,,no,,,,,,,,http://www.chipdb.org/img-texas-instruments-tx486slc-e-40paf-5041.htm [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SLC/E-V25PAF,,,,,,,,,,CPU,,,486SLC,Cyrix,,,,1,,,,,,32,16,24,,,,25MHz,25MHz,,,1,,,,,,none,NA,none,NA,1KiB,,,,none,NA,,NA,NA,NA,16MiB,DRAM,,,,,,Plastic BQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,"Yes, Cyrix Cx686SLC",,,,no,,,,,,,,http://www.oldcpu.cz/CPU/Texas-Instruments/486-SLC-SXL-SXLC2 [Accessed 19 Feb 2013],http://www.pc-atrium.de/html/texasinstruments80386.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SXL2-G50-GA ,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,50MHz,,,,,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,CPGA-168,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/tx486sxl2 [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SXL2-G50-HBN ,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,50MHz,,,,,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,QFP-144,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/tx486sxl2 [Accessed 19 Feb 2013],http://www.chipdb.org/img-ti-486sxl2-50-1573.htm [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SXL2-G66-GA,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,66MHz,,,,,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,CPGA-168,,,,,,,,CMOS,,,,,,,3.6V,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/tx486sxl2 [Accessed 19 Feb 2013],http://www.oldcpu.cz/CPU/Texas-Instruments/486-SXL-SXL2 [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SXL2-G66-HBN,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,16,24,,,,66MHz,,,,,,,,,,none,NA,none,NA,8KiB,,,,none,NA,,NA,NA,NA,,,,,,,,QFP-144,,,,,,,,CMOS,,,,,,,3.6V,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/tx486sxl2 [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SXL2B-050-GA ,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,,,,,,50MHz,,,,,,,,,,none,NA,none,NA,,,,,none,NA,,NA,NA,NA,,,,,,,,CPGA-168,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/tx486sxl2 [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SXLB-040-GA ,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,,,,,,40MHz,,,,,,,,,,none,NA,none,NA,,,,,none,NA,,NA,NA,NA,,,,,,,,,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/tx486sxl [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SXLC2-G50-WN ,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,,,,,,50MHz,,,,,,,,,,none,NA,none,NA,,,,,none,NA,,NA,NA,NA,,,,,,,,PQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/tx486sxlc2 [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SXLC2-G66-WN ,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,,,,,,66MHz,,,,,,,,,,none,NA,none,NA,,,,,none,NA,,NA,NA,NA,,,,,,,,PQFP-100,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/tx486sxlc2 [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SXLCB-040-PJF,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,,,,,,40MHz,,,,,,,,,,none,NA,none,NA,,,,,none,NA,,NA,NA,NA,,,,,,,,,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/tx486sxlc [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,Cx486SLC,TX486SXLCB-V25-PJF,,,,,,,,,,CPU,,,,,,,,1,,,,,,32,,,,,,25MHz,,,,,,,,,,none,NA,none,NA,,,,,none,NA,,NA,NA,NA,,,,,,,,,,,,,,,,CMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x86,,,,,,,,,,,,,,,no,,,,,,,,http://www.ti.com/product/tx486sxlc [Accessed 19 Feb 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,microSPARC,TMX390S10TBBL,,,,,,,,,,CPU,,,TMS390S10,TI,,1,,1,5-stage integer unit,,,,,32,64,,,,,,,,115MiB/s peak memory bandwidth,,,,,,,2KiB,direct mapped,4KiB,direct mapped,,,,,none,NA,,NA,NA,NA,128MiB,DRAM,,,,,,TCP-288,,,,800k,0.8um,,,EPIC G1ZSE (CMOS),225mm^2,,,,,5V +/-5%,5V,,NA,NA,,,,,,,2.5W,,,,,,,,,SPARC V8,,,,SPARC,,,,,Integrated,"MMU, SBus interface, JTAG, DRAM controller",,,,,no,,,,,,,,,,,,"Reference Manual: Force Computers Inc, “SPARC/CPU-3CE Technical Reference Manual”, Edition 2.0, Oct 1996. Available from: http://www.mvme.com/manuals/cpu-3ce-technicalguide.pdf [Accessed 21 Feb 2013]",http://www.silirium.ru/ti-sparc.html,http://www.sunhelp.org/faq/sunref1.html,http://www.chipsetc.com/sun-microsystems.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.chipsetc.com/sun-microsystems.html,,,,,,,,,,
TI,SPARC,TMX390C602AGA,,,,,,,,,,FPU,,,,TI,,,,,,,,,,,,,,,,40MHz,40MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-collection.de/?tn=0&l0=co&l1=Texas%20Instruments&l2=SPARC%20FPU#TMX390C602AGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,SuperSPARC,TMX390Z50-33 ,,,,,,,,,,CPU,,,TMX390Z50,TI,,,,1,,yes,,,,32,64,36,,,,33MHz,33MHz,NA,,1,NA,,,,,16KiB,"64-bit, 4-way set associative",20KiB,"128-bit, 5-way set associative",,,0 to 2MiB,External,,,,,,,,,Supported,,,,,CPGA-292,,,,,,,,BiCMOS,,,,,,,,,,,,,,,,,,,,,,,,,,SPARC V8,,,,SPARC,,,,,Integrated,"Clock PLL, MMU, JTAG, BIST, VBus/MBus interface",,,,,no,,,,,,,,,,,,http://www.oldcpu.cz/CPU/Texas-Instruments/SuperSPARC/TI-SuperSPARC-TMX390Z50-33,"Datasheet: Sun, “SuperSPARC STP1020A Preliminary”, June 1995. Available from: http://web.archive.org/web/19970213142050/www.sun.com/sparc/stp1020a/datasheets/stp1020a.pdf [Accessed 21 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,SuperSPARC,TMX390Z50GF-40 ,,,,,,,,,,CPU,,,TMX390Z50,TI,,,,1,,yes,,,,32,64,36,,,,40MHz,40MHz,NA,,1,NA,,,,,16KiB,"64-bit, 4-way set associative",20KiB,"128-bit, 5-way set associative",,,0 to 2MiB,External,,,,,,,,,Supported,,,,,CPGA-292,,,,,,,,BiCMOS,,,,,,,,,,,,,,,,,,,,,,,,,,SPARC V8,,,,SPARC,,,,,Integrated,"Clock PLL, MMU, JTAG, BIST, VBus/MBus interface",,,,,no,,,,,,,,,,,,http://www.oldcpu.cz/CPU/Texas-Instruments/SuperSPARC/TI-SuperSPARC-TMX390Z50GF-40,"Datasheet: Sun, “SuperSPARC STP1020A Preliminary”, June 1995. Available from: http://web.archive.org/web/19970213142050/www.sun.com/sparc/stp1020a/datasheets/stp1020a.pdf [Accessed 21 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,SuperSPARC,TMX390Z55GF,,,,,,,,,,Cache Controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPARC,,,,,,,,,,,no,,,,,,,,,,,,http://www.happytrees.org/chips?page=chip&manufacturer=TI&part=TMX390Z55GF,"Datasheet: Sun, “SuperSPARC STP1020A Preliminary”, June 1995. Available from: http://web.archive.org/web/19970213142050/www.sun.com/sparc/stp1020a/datasheets/stp1020a.pdf [Accessed 21 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
