Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus(ext),Address Bus,Bus comments,Frequency(ext),Frequency(internal min),Frequency(internal max/typ),Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data comments,L1 instruction cache,L1 instruction comments,L1 unified cache,L1 unified comments,L2 cache,L2 comments,L3 cache,L3 comments,Empty,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die size,Green,Empty,Empty,Empty,Vcc(core range),Vcc(core typical),Empty,Vcc(secondary),Vcc(tertiary),Empty,Vcc(I/O),I/O compatibility,Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Production type,Clone,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8,Empty,Empty,Empty,Empty,Empty,Photo front filename 1,Photo front source 1,Photo front copyright 1,Photo front comment 1,Empty,Photo back filename 1,Photo back source 1,Photo back copyright 1,Photo back comment 1,Empty,Photo front filename 2,Photo front source 2,Photo front copyright 2,Photo front comment 2,Empty,Photo back filename 2,Photo back source 2,Photo back copyright 2,Photo back comment 2,Empty,Photo front filename 2,Photo front source 2,Photo front copyright 2,Photo front comment 2,Empty,Photo back filename 2,Photo back source 2,Photo back copyright 2,Photo back comment 2,Empty,Photo front filename 3,Photo front source 3,Photo front copyright 3,Photo front comment 3,Empty,Photo back filename 3,Photo back source 3,Photo back copyright 3,Photo back comment 3,Empty,Photo front filename 4,Photo front source 4,Photo front copyright 4,Photo front comment 4,Empty,Photo back filename 4,Photo back source 4,Photo back copyright 4,Photo back comment 4,Empty,Die photo 1,Die photo source 1,Die photo copyright 1,Die photo comment 1,Empty
Zilog,Z180,Z8S18020FSC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PQFP-80,,,NA,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18020FSG,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PQFP-80,,,NA,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18020PEC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,Plastic SDIP-64,,,,,,,,,,,,,,,,,,,,,,,,,,-40 to 85C,Industrial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18020PSC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,Plastic SDIP-64,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18020PSC1960,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,Plastic SDIP-64,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18020PSG,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,Plastic SDIP-64,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18020VEC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,,,,,,,,,,,,,-40 to 85C,Industrial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18020VEG,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,,,,,,,,,,,,,-40 to 85C,Industrial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18020VSC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18020VSG,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18020VSG1960,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18033FEC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,33MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PQFP-80,,,NA,,,,,,,,,,,,,,,,,,,,,,,-40 to 85C,Industrial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18033FEG,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,33MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PQFP-80,,,NA,,,,,,,,,,,,,,,,,,,,,,,-40 to 85C,Industrial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18033FSC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,33MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PQFP-80,,,NA,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18033FSG,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,33MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PQFP-80,,,NA,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18033PEC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,33MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,Plastic SDIP-64,,,,,,,,,,,,,,,,,,,,,,,,,,-40 to 85C,Industrial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18033PSC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,33MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,Plastic SDIP-64,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18033VEC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,33MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,,,,,,,,,,,,,-40 to 85C,Industrial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18033VEG,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,33MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,,,,,,,,,,,,,-40 to 85C,Industrial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18033VSC,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,33MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S18033VSG,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,33MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,PLCC-68,,,PLCC-68,,,,,,,,,,,,,,,,,,,,,,,0 to 70C,Commercial,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z180,Z8S180SL1960,,,,,,,,,,CPU,Z8S180,,Z180,Zilog,,,NA,1,,,,,,8,8,20,,,,,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HALT mode, IOSTOP mode, SLEEP mode, SYSTEM TOP mode, IDLE mode, STANDBY mode",,,,,,Z180,,,,Z80,,,,,,"Clock generator, DMAC, Wait-State generators, interrupt, UART, serial, counter/timers, MMU",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z80180/Z8S180/Z8L180 SL1919 ENHANCED Z180 MICROPROCESSOR Preliminary Product Specification”, Document number: DS971800401, 1997. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/98383/ZILOG/Z8S18010FEC.html [Accessed 5 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z8,Z860112CE,,,,,,,,,,MCU,Z8601/3,Z8601,Z8,Zilog,,,NA,1,,no,,,,,8,,,,,12MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,2KiB,Mask-programmed,128B,124KiB,,,,,,,CDIP-40,,,DIP-40,,,,,,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,-40 to 85C,Industrial,,,,,,,Z8,,,,Z8,,,,,none,"Clock generator, counter/timers, interrupt controller, UART",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z8 Z8601 Z8 Z8603 Product Specification”, April 1985. Available from: http://www.datasheetarchive.com/dataframe.php?file=DSAP003892.pdf&dir=Datasheets-110&part=Z8601-12CS# [Accessed 6 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z8,Z860112CS,,,,,,,,,,MCU,Z8601/3,Z8601,Z8,Zilog,,,NA,1,,no,,,,,8,,,,,12MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,2KiB,Mask-programmed,128B,124KiB,,,,,,,CDIP-40,,,DIP-40,,,,,,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,0 to 70C,Commercial,,,,,,,Z8,,,,Z8,,,,,none,"Clock generator, counter/timers, interrupt controller, UART",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z8 Z8601 Z8 Z8603 Product Specification”, April 1985. Available from: http://www.datasheetarchive.com/dataframe.php?file=DSAP003892.pdf&dir=Datasheets-110&part=Z8601-12CS# [Accessed 6 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zilog,Z8,Z860112DE,,,,,,,,,,MCU,Z8601/3,Z8601,Z8,Zilog,,,NA,1,,no,,,,,8,,,,,12MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,2KiB,Mask-programmed,128B,124KiB,,,,,,,,,,,,,,,,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,-40 to 85C,Industrial,,,,,,,Z8,,,,Z8,,,,,none,"Clock generator, counter/timers, interrupt controller, UART",,,,,no,,,,no,,,,,,,,"Datasheet: Zilog, “Z8 Z8601 Z8 Z8603 Product Specification”, April 1985. Available from: http://www.datasheetarchive.com/dataframe.php?file=DSAP003892.pdf&dir=Datasheets-110&part=Z8601-12CS# [Accessed 6 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
