Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus(ext),Address Bus,Bus comments,Frequency(ext),Frequency(internal min),Frequency(internal max/typ),Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data comments,L1 instruction cache,L1 instruction comments,L1 unified cache,L1 unified comments,L2 cache,L2 comments,L3 cache,L3 comments,Empty,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die size,Green,Empty,Empty,Empty,Vcc(core range),Vcc(core typical),Empty,Vcc(secondary),Vcc(tertiary),Empty,Vcc(I/O),I/O compatibility,Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Production type,Clone,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8,Empty,Empty,Empty,Empty,Empty,Photo front filename 1,Photo front source 1,Photo front copyright 1,Photo front comment 1,Empty,Photo back filename 1,Photo back source 1,Photo back copyright 1,Photo back comment 1,Empty,Photo front filename 2,Photo front source 2,Photo front copyright 2,Photo front comment 2,Empty,Photo back filename 2,Photo back source 2,Photo back copyright 2,Photo back comment 2,Empty,Photo front filename 2,Photo front source 2,Photo front copyright 2,Photo front comment 2,Empty,Photo back filename 2,Photo back source 2,Photo back copyright 2,Photo back comment 2,Empty,Photo front filename 3,Photo front source 3,Photo front copyright 3,Photo front comment 3,Empty,Photo back filename 3,Photo back source 3,Photo back copyright 3,Photo back comment 3,Empty,Photo front filename 4,Photo front source 4,Photo front copyright 4,Photo front comment 4,Empty,Photo back filename 4,Photo back source 4,Photo back copyright 4,Photo back comment 4,Empty,Die photo 1,Die photo source 1,Die photo copyright 1,Die photo comment 1,Empty
AMI,6802/6808,S6802P,,,,,,,,,,MCU,6802,,,,,,,1,,,,,,8,,,,,,1MHz,1MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,64KiB,,none,,,,,PDIP-40,,,DIP-40,,,,,,,,,,,4.75-5.25V,5V,,,,5V,5V,,0.032W (standby mode),0.6W,1.2W,,0-70C,,Standby mode,,,,,,,,,,,,,,,none,clock generator,,,,,,,,,,,,,,,,,http://www.cpucollection.ca/Ami680x.htm,http://www.cpu-world.com/CPUs/680x/AMI-S6802P.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S6808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S6808D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S6808P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68A02,,,,,,,,,,MCU,6802,,,,,,,1,,,,,,8,,,,,,1.5MHz,1.5MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,64KiB,,none,,,,,Side-brazed CDIP-40,,,DIP-40,,,,,,,,,,,4.75-5.25V,5V,,,,5V,5V,,0.032W (standby mode),0.6W,1.2W,,0-70C,,Standby mode,,,,,,,,,,,,,,,none,clock generator,,,,,,,,,,,,,,,,,http://www.cpucollection.ca/Ami680x.htm,http://www.cpu-world.com/CPUs/680x/AMI-S68A02.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68A02D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68A02P,,,,,,,,,,MCU,6802,,,,,,,1,,,,,,8,,,,,,1.5MHz,1.5MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,64KiB,,none,,,,,PDIP-40,,,DIP-40,,,,,,,,,,,4.75-5.25V,5V,,,,5V,5V,,0.032W (standby mode),0.6W,1.2W,,0-70C,,Standby mode,,,,,,,,,,,,,,,none,clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/680x/AMI-S68A02P.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68B02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68B02D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68B02P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68A08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68A08D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68A08P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68B08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68B08D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,6802/6808,S68B08P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2000,S2000,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,0.9MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1KiB,,32B,,,,,,,,,,,,,,,,NMOS,,,,,,,9V,,,,9V,,,,,,,,,,,,,,,,,,,,,,,,NA,Timer,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2000/AMI-S2000.html,"Datasheet: AMI, “AMI S2000 Programming Manual (SOFTWARE REFERENCE MANUAL)”, Rev 2, June 1978",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2000,S2000A,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,0.9MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1KiB,,32B,,,,,,,,,,,,,,,,NMOS,,,,,,,9V,,,,,35V,,,,,,,,,,,,,,,,,,,,,,,NA,Timer,Output able to drive fluorescent display,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2000/AMI-S2000A.html,"Datasheet: AMI, “AMI S2000 Programming Manual (SOFTWARE REFERENCE MANUAL)”, Rev 2, June 1978",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2000,S2150,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,1.8MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1.5KiB,,40B,,,,,,,,,,,,,,,,NMOS,,,,,,,9V,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Timer,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2000/AMI-S2150.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2000,S2150A,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,1.8MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1.5KiB,,40B,,,,,,,,,,,,,,,,NMOS,,,,,,,9V,,,,,35V,,,,,,,,,,,,,,,,,,,,,,,NA,Timer,Output able to drive fluorescent display,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2000/AMI-S2150A.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2000,S2152,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,1.8MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1.5KiB,,40B,,,,,,,,,,,,,,,,NMOS,,,,,,,9V,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Divide-by-N counter/timer, 4-bit digital-to-frequency converter",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2000/AMI-S2152.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2200,S2200,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,3.6MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,2KiB,,64B,,,,,,,,,,,,,,,,NMOS,,,,,,,5V,,,,,,,,,,,,,Power-down mode,,,,,,,,,,,,,,,NA,"8-bit counter/timer, 8-bit ADC, 8-bit DAC",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2200/AMI-S2200.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2200,S2200A,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,3.6MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,2KiB,,64B,,,,,,,,,,,,,,,,NMOS,,,,,,,5V,,,,,35V,,,,,,,,Power-down mode,,,,,,,,,,,,,,,NA,"8-bit counter/timer, 8-bit ADC, 8-bit DAC",Output able to drive fluorescent display,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2200/AMI-S2200A.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2200,S2210,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,2KiB,,64B,,,,,,,,,,,,,,,,CMOS,,,,,,,5V,,,,,,,,,,,,,Power-down mode,,,,,,,,,,,,,,,NA,"8-bit counter/timer, 8-bit ADC, 8-bit DAC",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2200/AMI-S2210.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2200,S2220,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,2KiB,,64B,,,,,,,,,,,,,,,,NMOS,,,,,,,5V,,,,,,,,,,,,,Power-down mode,,,,,,,,,,,,,,,NA,"8-bit counter/timer, 8-bit ADC, 8-bit DAC",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2200/AMI-S2220.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2200,S2400,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,4KiB,,64B,,,,,,,,,,,,,,,,NMOS,,,,,,,5V,,,,,,,,,,,,,Power-down mode,,,,,,,,,,,,,,,NA,"8-bit counter/timer, 8-bit ADC, 8-bit DAC",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2200/AMI-S2400.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2200,S2400A,,,,,,,,,,MCU,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,4KiB,,64B,,,,,,,,,,,,,,,,NMOS,,,,,,,5V,,,,,35V,,,,,,,,Power-down mode,,,,,,,,,,,,,,,NA,"8-bit counter/timer, 8-bit ADC, 8-bit DAC",Output able to drive fluorescent display,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/S2200/AMI-S2400A.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,TMS9900,S9900-40P,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,,,,,,,,PDIP-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpucollection.ca/TexasInstruments9900.htm,http://www.cpu-world.com/CPUs/TMS9900/AMI-S9900P.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,TMS9900,S9900P,,,,,,,,,,CPU,,,,,,,,,,,,,,16,16,15,,,,3.3MHz,3.3MHz,,,1,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,PDIP-64,,,,,,,,NMOS,,,,,,,5V,,-5V,12V,,,,,0.55W,0.96W,,0-70C,,,,,,,,,,,,,,,,,NA,"Interrupts, DMA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,TMS9900,S9900P-30,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,,,,,,,,PDIP-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2811,S2811,,,,,,,,,,DSP,,,,AMI,,,,,,,,,,12,8,,,,,20MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,256x17b + 128x16b,,128x15b,,,,,,,,DIP-28,,,DIP-28,,,,,,,,,,,4.75-5.25V,5V,,,,5V,5V,,,1.2W,,,0-70C,,,,,,,,,,,,,,,,,NA,"Clock generator, serial",,,,,,,,,,,,,,,,,"Datasheet: AMI, “S2811 SIGNAL PROCESSING PERIPHERAL”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2811,S2811-10,,,,,,,,,,DSP,,,,AMI,,,,,,,,,,12,8,,,,,10MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,256x17b + 128x16b,,128x15b,,,,,,,,DIP-28,,,DIP-28,,,,,,,,,,,4.75-5.25V,5V,,,,5V,5V,,,1.2W,,,,,,,,,,,,,,,,,,,,NA,"Clock generator, serial",,,,,,,,,,,,,,,,,"Datasheet: AMI, “S2811 SIGNAL PROCESSING PERIPHERAL”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2811,S2811-12,,,,,,,,,,DSP,,,,AMI,,,,,,,,,,12,8,,,,,12MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,256x17b + 128x16b,,128x15b,,,,,,,,DIP-28,,,DIP-28,,,,,,,,,,,4.75-5.25V,5V,,,,5V,5V,,,1.2W,,,,,,,,,,,,,,,,,,,,NA,"Clock generator, serial",,,,,,,,,,,,,,,,,"Datasheet: AMI, “S2811 SIGNAL PROCESSING PERIPHERAL”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,S2811,S2811-15,,,,,,,,,,DSP,,,,AMI,,,,,,,,,,12,8,,,,,15MHz,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,256x17b + 128x16b,,128x15b,,,,,,,,DIP-28,,,DIP-28,,,,,,,,,,,4.75-5.25V,5V,,,,5V,5V,,,1.2W,,,,,,,,,,,,,,,,,,,,NA,"Clock generator, serial",,,,,,,,,,,,,,,,,"Datasheet: AMI, “S2811 SIGNAL PROCESSING PERIPHERAL”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
